"1_HASH","2_REFACTORINGTYPE","3_OCORRIDO"
"7373b9893a976c1edc5f0cf184b83c3a5957c4e3","ADD_CLASS_ANNOTATION","Add Class Annotation Add Class Annotation	@SuppressWarnings({""SameNameButDifferent"" ""NullableTypeParameter"" ""TruthSelfEquals""}) in class com.google.auto.value.AutoValueJava8Test"
"bee3b1cd9a549e363de9e89fc3fa7b21d43bc850","REMOVE_PARAMETER","Remove Parameter Remove Parameter	elements : Elements in method package FactoryDescriptorGenerator(messager Messager  elements Elements  types Types  declarationFactory AutoFactoryDeclaration.Factory) from class com.google.auto.factory.processor.FactoryDescriptorGenerator"
"bee3b1cd9a549e363de9e89fc3fa7b21d43bc850","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	MultipleFactoriesImplementingInterface.MultipleFactoriesImplementingInterfaceA to MultipleFactoriesImplementingInterface.ClassA in method package create() : MultipleFactoriesImplementingInterface.ClassA from class tests.MultipleFactoriesImplementingInterface_ClassAFactory"
"bee3b1cd9a549e363de9e89fc3fa7b21d43bc850","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	MultipleFactoriesImplementingInterface.MultipleFactoriesImplementingInterfaceA to MultipleFactoriesImplementingInterface.ClassA in method public abstractNonDefaultCreate() : MultipleFactoriesImplementingInterface.ClassA from class tests.MultipleFactoriesImplementingInterface_ClassAFactory"
"bee3b1cd9a549e363de9e89fc3fa7b21d43bc850","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	MultipleFactoriesImplementingInterface.MultipleFactoriesImplementingInterfaceB to MultipleFactoriesImplementingInterface.ClassB in method package create() : MultipleFactoriesImplementingInterface.ClassB from class tests.MultipleFactoriesImplementingInterface_ClassBFactory"
"bee3b1cd9a549e363de9e89fc3fa7b21d43bc850","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	MultipleFactoriesImplementingInterface.MultipleFactoriesImplementingInterfaceB to MultipleFactoriesImplementingInterface.ClassB in method public abstractNonDefaultCreate() : MultipleFactoriesImplementingInterface.ClassB from class tests.MultipleFactoriesImplementingInterface_ClassBFactory"
"bee3b1cd9a549e363de9e89fc3fa7b21d43bc850","ADD_CLASS_MODIFIER","Add Class Modifier Add Class Modifier	final in class tests.NestedClasses.SimpleNestedClass"
"bee3b1cd9a549e363de9e89fc3fa7b21d43bc850","MODIFY_CLASS_ANNOTATION","Modify Class Annotation Modify Class Annotation	@AutoFactory(implementing = Base.Factory.class) to @AutoFactory in class tests.NestedClasses.SimpleNestedClass"
"bee3b1cd9a549e363de9e89fc3fa7b21d43bc850","ADD_CLASS_MODIFIER","Add Class Modifier Add Class Modifier	final in class tests.NestedClasses.SimpleNestedClassWithCustomFactory"
"bee3b1cd9a549e363de9e89fc3fa7b21d43bc850","MODIFY_CLASS_ANNOTATION","Modify Class Annotation Modify Class Annotation	@AutoFactory(implementing = Base.Factory.class) to @AutoFactory(className = ""CustomNamedFactory"") in class tests.NestedClasses.SimpleNestedClassWithCustomFactory"
"a8e11250e72553dfaaf990a3b35addaa9045eb25","REMOVE_THROWN_EXCEPTION_TYPE","Remove Thrown Exception Type Remove Thrown Exception Type	Exception in method public testNullablePropertiesCanBeNull() : void from class com.google.auto.value.AutoValueTest"
"a8e11250e72553dfaaf990a3b35addaa9045eb25","ADD_PARAMETER","Add Parameter Add Parameter	imports : List<String> in method private expectedCode(imports List<String>  annotations List<String>) : JavaFileObject from class com.google.auto.value.processor.PropertyAnnotationsTest"
"a8e11250e72553dfaaf990a3b35addaa9045eb25","REMOVE_PARAMETER","Remove Parameter Remove Parameter	constructorParamAnnotation : String in method private expectedCode(annotations List<String>  constructorParamAnnotation String) : JavaFileObject from class com.google.auto.value.processor.PropertyAnnotationsTest"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	primitive : int in method package FactoryGenerated(name String  dependency Dependency  dependencyProvider Provider<Dependency>  primitive int  qualifiedPrimitive int) from class com.google.auto.factory.FactoryGenerated"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	qualifiedPrimitive : int in method package FactoryGenerated(name String  dependency Dependency  dependencyProvider Provider<Dependency>  primitive int  qualifiedPrimitive int) from class com.google.auto.factory.FactoryGenerated"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	primitive : int in method package FactoryGenerated(name Object  dependency2 Dependency  dependencyProvider Provider<Dependency>  primitive int  qualifiedPrimitive int) from class com.google.auto.factory.FactoryGenerated"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	qualifiedPrimitive : int in method package FactoryGenerated(name Object  dependency2 Dependency  dependencyProvider Provider<Dependency>  primitive int  qualifiedPrimitive int) from class com.google.auto.factory.FactoryGenerated"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	types : Types in method package FactoryDescriptorGenerator(messager Messager  elements Elements  types Types  declarationFactory AutoFactoryDeclaration.Factory) from class com.google.auto.factory.processor.FactoryDescriptorGenerator"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	key : Key in method private Parameter(type String  key Key  name String  providerOfType boolean) from class com.google.auto.factory.processor.Parameter"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","REMOVE_PARAMETER","Remove Parameter Remove Parameter	qualifier : Optional<AnnotationMirror> in method private Parameter(qualifier Optional<AnnotationMirror>  type String  name String  providerOfType boolean) from class com.google.auto.factory.processor.Parameter"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	types : Types in method package forVariableElement(variable VariableElement  type TypeMirror  types Types) : Parameter from class com.google.auto.factory.processor.Parameter"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	types : Types in method package forParameterList(variables List<? extends VariableElement>  variableTypes List<? extends TypeMirror>  types Types) : ImmutableSet<Parameter> from class com.google.auto.factory.processor.Parameter"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	types : Types in method package forParameterList(variables List<? extends VariableElement>  types Types) : ImmutableSet<Parameter> from class com.google.auto.factory.processor.Parameter"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","RENAME_ATTRIBUTE","Rename Attribute Rename Attribute	qualifier : Optional<AnnotationMirror> to key : Key in class com.google.auto.factory.processor.Parameter"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	qualifier : Optional<AnnotationMirror> to key : Key in class com.google.auto.factory.processor.Parameter"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	providedPrimitiveAProvider : Provider<Integer> in method package SimpleClassProvidedDepsFactory(providedPrimitiveAProvider Provider<Integer>  providedPrimitiveBProvider Provider<Integer>  providedDepAProvider Provider<String>  providedDepBProvider Provider<String>) from class tests.SimpleClassProvidedDepsFactory"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	providedPrimitiveBProvider : Provider<Integer> in method package SimpleClassProvidedDepsFactory(providedPrimitiveAProvider Provider<Integer>  providedPrimitiveBProvider Provider<Integer>  providedDepAProvider Provider<String>  providedDepBProvider Provider<String>) from class tests.SimpleClassProvidedDepsFactory"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	providedPrimitiveA : int in method package SimpleClassProvidedDeps(providedPrimitiveA int  providedPrimitiveB int  providedDepA String  providedDepB String) from class tests.SimpleClassProvidedDeps"
"0c10bc7dd72b3db59bf232a2f267408e34f00d21","ADD_PARAMETER","Add Parameter Add Parameter	providedPrimitiveB : int in method package SimpleClassProvidedDeps(providedPrimitiveA int  providedPrimitiveB int  providedDepA String  providedDepB String) from class tests.SimpleClassProvidedDeps"
"bcbc5c6c680606eeef83498766019315e0543067","MOVE_RENAME_CLASS","Move And Rename Class Move And Rename Class	com.google.auto.value.processor.Reformatter.Tokenizer moved and renamed to com.google.auto.value.processor.JavaScanner"
"bcbc5c6c680606eeef83498766019315e0543067","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	tokenizer : Tokenizer to tokenizer : JavaScanner in method private compressSpace(s String) : String from class com.google.auto.value.processor.Reformatter"
"bcbc5c6c680606eeef83498766019315e0543067","CHANGE_CLASS_ACCESS_MODIFIER","Change Class Access Modifier Change Class Access Modifier	private to package in class com.google.auto.value.processor.JavaScanner"
"bcbc5c6c680606eeef83498766019315e0543067","REMOVE_CLASS_MODIFIER","Remove Class Modifier Remove Class Modifier	static in class com.google.auto.value.processor.Reformatter.Tokenizer"
"bcbc5c6c680606eeef83498766019315e0543067","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	package to private in method private spaceEnd(start int) : int from class com.google.auto.value.processor.JavaScanner"
"bcbc5c6c680606eeef83498766019315e0543067","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	package to private in method private blockCommentEnd(start int) : int from class com.google.auto.value.processor.JavaScanner"
"bcbc5c6c680606eeef83498766019315e0543067","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	package to private in method private lineCommentEnd(start int) : int from class com.google.auto.value.processor.JavaScanner"
"bcbc5c6c680606eeef83498766019315e0543067","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	package to private in method private quoteEnd(start int) : int from class com.google.auto.value.processor.JavaScanner"
"75a9cee03776236d667edb5ae4d52b9d58e99ca3","RENAME_CLASS","Rename Class Rename Class	com.google.auto.value.processor.JavaTokenizer renamed to com.google.auto.value.processor.EclipseHackTokenizer"
"75a9cee03776236d667edb5ae4d52b9d58e99ca3","RENAME_CLASS","Rename Class Rename Class	com.google.auto.value.processor.JavaTokenizerTest renamed to com.google.auto.value.processor.EclipseHackTokenizerTest"
"75a9cee03776236d667edb5ae4d52b9d58e99ca3","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	tokenizer : JavaTokenizer to tokenizer : EclipseHackTokenizer in method package abstractMethods(tokenizer EclipseHackTokenizer  packageName String) : ImmutableListMultimap<String String> from class com.google.auto.value.processor.AbstractMethodExtractor"
"75a9cee03776236d667edb5ae4d52b9d58e99ca3","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	tokenizer : JavaTokenizer to tokenizer : EclipseHackTokenizer in method public determinePropertyOrder() : ImmutableList<String> from class com.google.auto.value.processor.EclipseHack.SourcePropertyOrderer"
"75a9cee03776236d667edb5ae4d52b9d58e99ca3","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	tokenizer : JavaTokenizer to tokenizer : EclipseHackTokenizer in method public testSimple() : void from class com.google.auto.value.processor.AbstractMethodExtractorTest"
"75a9cee03776236d667edb5ae4d52b9d58e99ca3","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	tokenizer : JavaTokenizer to tokenizer : EclipseHackTokenizer in method public testNested() : void from class com.google.auto.value.processor.AbstractMethodExtractorTest"
"75a9cee03776236d667edb5ae4d52b9d58e99ca3","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	tokenizer : JavaTokenizer to tokenizer : EclipseHackTokenizer in method public testClassConstants() : void from class com.google.auto.value.processor.AbstractMethodExtractorTest"
"75a9cee03776236d667edb5ae4d52b9d58e99ca3","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	tokenizer : JavaTokenizer to tokenizer : EclipseHackTokenizer in method public testSimple() : void from class com.google.auto.value.processor.EclipseHackTokenizerTest"
"9868b62d10083cd7f0b507499f84616c69296d51","ADD_PARAMETER","Add Parameter Add Parameter	dependencyProvider : Provider<Dependency> in method package FactoryGenerated(name String  dependency Dependency  dependencyProvider Provider<Dependency>) from class com.google.auto.factory.FactoryGenerated"
"9868b62d10083cd7f0b507499f84616c69296d51","ADD_PARAMETER","Add Parameter Add Parameter	dependencyProvider : Provider<Dependency> in method package FactoryGenerated(name Object  dependency2 Dependency  dependencyProvider Provider<Dependency>) from class com.google.auto.factory.FactoryGenerated"
"9868b62d10083cd7f0b507499f84616c69296d51","EXTRACT_VARIABLE","Extract Variable Extract Variable	providedType : TypeMirror in method package forVariableElement(variable VariableElement  type TypeMirror) : Parameter from class com.google.auto.factory.processor.Parameter"
"9868b62d10083cd7f0b507499f84616c69296d51","ADD_PARAMETER","Add Parameter Add Parameter	providerOfType : boolean in method private Parameter(qualifier Optional<AnnotationMirror>  type String  name String  providerOfType boolean) from class com.google.auto.factory.processor.Parameter"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	TEMPLATE : SimpleNode to TEMPLATE : Template in class com.google.auto.value.processor.AutoAnnotationTemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	SimpleNode to Template in method package parsedTemplate() : Template from class com.google.auto.value.processor.AutoAnnotationTemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	TEMPLATE : SimpleNode to TEMPLATE : Template in class com.google.auto.value.processor.AutoValueTemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	SimpleNode to Template in method package parsedTemplate() : Template from class com.google.auto.value.processor.AutoValueTemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_ATTRIBUTE_TYPE","Change Attribute Type Change Attribute Type	TEMPLATE : SimpleNode to TEMPLATE : Template in class com.google.auto.value.processor.GwtSerialization.GwtTemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	SimpleNode to Template in method package parsedTemplate() : Template from class com.google.auto.value.processor.GwtSerialization.GwtTemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","RENAME_METHOD","Rename Method Rename Method	private toVelocityContext() : VelocityContext renamed to private toVars() : Map<String Object> in class com.google.auto.value.processor.TemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	SimpleNode to Template in method package abstract parsedTemplate() : Template from class com.google.auto.value.processor.TemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	e : ParseException to e : IOException in method package parsedTemplateForResource(resourceName String) : Template from class com.google.auto.value.processor.TemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	SimpleNode to Template in method package parsedTemplateForResource(resourceName String) : Template from class com.google.auto.value.processor.TemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	velocityContext : VelocityContext to vars : Map<String Object> in method private toVars() : Map<String Object> from class com.google.auto.value.processor.TemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","RENAME_VARIABLE","Rename Variable Rename Variable	velocityContext : VelocityContext to vars : Map<String Object> in method private toVars() : Map<String Object> from class com.google.auto.value.processor.TemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	VelocityContext to Map<String Object> in method private toVars() : Map<String Object> from class com.google.auto.value.processor.TemplateVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	SimpleNode to Template in method package parsedTemplate() : Template from class com.google.auto.value.processor.TemplateVarsTest.HappyVars"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	SimpleNode to Template in method package parsedTemplate() : Template from class com.google.auto.value.processor.TemplateVarsTest.Private"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	SimpleNode to Template in method package parsedTemplate() : Template from class com.google.auto.value.processor.TemplateVarsTest.Static"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	SimpleNode to Template in method package parsedTemplate() : Template from class com.google.auto.value.processor.TemplateVarsTest.Primitive"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	e : ParseException to e : IOException in method package parsedTemplateForString(string String) : Template from class com.google.auto.value.processor.TemplateVarsTest"
"c5ff81db2d578a51f380c505ece2fadf9d829915","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	SimpleNode to Template in method package parsedTemplateForString(string String) : Template from class com.google.auto.value.processor.TemplateVarsTest"
"a1e83fbfb53b33e14ebf0a384023ca7830f9ad26","RENAME_ATTRIBUTE","Rename Attribute Rename Attribute	identifierMatcher : CharMatcher to invalidIdentifierCharacters : CharMatcher in class com.google.auto.factory.processor.FactoryDescriptor"
"109df3f8f770b33a6dcf1322b76fb3744e0c5bde","EXTRACT_OPERATION","Extract Method Extract Method	private doTestMissingClass(tempDir File) : void extracted from public testMissingClass() : void in class com.google.auto.value.processor.AutoAnnotationCompilationTest"
"109df3f8f770b33a6dcf1322b76fb3744e0c5bde","ADD_THROWN_EXCEPTION_TYPE","Add Thrown Exception Type Add Thrown Exception Type	IOException in method public testMissingClass() : void from class com.google.auto.value.processor.AutoAnnotationCompilationTest"
"29aa5a3f7cf832762144afe3058f696c8eb5b9c3","EXTRACT_OPERATION","Extract Method Extract Method	private deferredElements() : ImmutableMap<String Optional<? extends Element>> extracted from public process(annotations Set<? extends TypeElement>  roundEnv RoundEnvironment) : boolean in class com.google.auto.common.BasicAnnotationProcessor"
"29aa5a3f7cf832762144afe3058f696c8eb5b9c3","EXTRACT_OPERATION","Extract Method Extract Method	private validElements(deferredElements ImmutableMap<String Optional<? extends Element>>  roundEnv RoundEnvironment) : ImmutableSetMultimap<Class<? extends Annotation> Element> extracted from public process(annotations Set<? extends TypeElement>  roundEnv RoundEnvironment) : boolean in class com.google.auto.common.BasicAnnotationProcessor"
"29aa5a3f7cf832762144afe3058f696c8eb5b9c3","EXTRACT_OPERATION","Extract Method Extract Method	private process(validElements ImmutableSetMultimap<Class<? extends Annotation> Element>) : void extracted from public process(annotations Set<? extends TypeElement>  roundEnv RoundEnvironment) : boolean in class com.google.auto.common.BasicAnnotationProcessor"
"29aa5a3f7cf832762144afe3058f696c8eb5b9c3","RENAME_VARIABLE","Rename Variable Rename Variable	deferredElementsBuilder : ImmutableMap.Builder<String Optional<? extends Element>> to deferredElements : ImmutableMap.Builder<String Optional<? extends Element>> in method private deferredElements() : ImmutableMap<String Optional<? extends Element>> from class com.google.auto.common.BasicAnnotationProcessor"
"29aa5a3f7cf832762144afe3058f696c8eb5b9c3","RENAME_VARIABLE","Rename Variable Rename Variable	elementsByAnnotationBuilder : ImmutableSetMultimap.Builder<Class<? extends Annotation> Element> to validElements : ImmutableSetMultimap.Builder<Class<? extends Annotation> Element> in method private validElements(deferredElements ImmutableMap<String Optional<? extends Element>>  roundEnv RoundEnvironment) : ImmutableSetMultimap<Class<? extends Annotation> Element> from class com.google.auto.common.BasicAnnotationProcessor"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","CHANGE_TYPE_DECLARATION_KIND","Change Type Declaration Kind Change Type Declaration Kind	class to interface in type com.google.auto.value.processor.escapevelocity.EvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	e : ParseException to e : org.apache.velocity.runtime.parser.ParseException in method private velocityRender(template String  vars Map<String ?>) : String from class com.google.auto.value.processor.escapevelocity.TemplateTest"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","EXTRACT_SUBCLASS","Extract Subclass Extract Subclass	com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext from class com.google.auto.value.processor.escapevelocity.EvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","PUSH_DOWN_OPERATION","Push Down Method Push Down Method	package getVar(var String) : Object from class com.google.auto.value.processor.escapevelocity.EvaluationContext to public getVar(var String) : Object from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","ADD_METHOD_ANNOTATION","Add Method Annotation Add Method Annotation	@Override in method public getVar(var String) : Object from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	package to public in method public getVar(var String) : Object from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","PUSH_DOWN_OPERATION","Push Down Method Push Down Method	package varIsDefined(var String) : boolean from class com.google.auto.value.processor.escapevelocity.EvaluationContext to public varIsDefined(var String) : boolean from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","ADD_METHOD_ANNOTATION","Add Method Annotation Add Method Annotation	@Override in method public varIsDefined(var String) : boolean from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	package to public in method public varIsDefined(var String) : boolean from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","PUSH_DOWN_OPERATION","Push Down Method Push Down Method	package setVar(var String  value Object) : Runnable from class com.google.auto.value.processor.escapevelocity.EvaluationContext to public setVar(var String  value Object) : Runnable from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","ADD_METHOD_ANNOTATION","Add Method Annotation Add Method Annotation	@Override in method public setVar(var String  value Object) : Runnable from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","CHANGE_OPERATION_ACCESS_MODIFIER","Change Method Access Modifier Change Method Access Modifier	package to public in method public setVar(var String  value Object) : Runnable from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","PUSH_DOWN_ATTRIBUTE","Push Down Attribute Push Down Attribute	private vars : Map<String Object> from class com.google.auto.value.processor.escapevelocity.EvaluationContext to private vars : Map<String Object> from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"9acdee5b1556fcfec4c05514addf1e7d5eede743","PUSH_DOWN_OPERATION","Push Down Method Push Down Method	package EvaluationContext(vars Map<String ?>) from class com.google.auto.value.processor.escapevelocity.EvaluationContext to package PlainEvaluationContext(vars Map<String ?>) from class com.google.auto.value.processor.escapevelocity.EvaluationContext.PlainEvaluationContext"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","MOVE_CLASS","Move Class Move Class	com.google.auto.value.processor.escapevelocity.Node.EofNode moved to com.google.auto.value.processor.escapevelocity.TokenNode.EofNode"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","ADD_PARAMETER_MODIFIER","Add Parameter Modifier Add Parameter Modifier	final in parameter var : String in method package setVar(var String  value Object) : Runnable from class com.google.auto.value.processor.escapevelocity.EvaluationContext"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","CHANGE_RETURN_TYPE","Change Return Type Change Return Type	void to Runnable in method package setVar(var String  value Object) : Runnable from class com.google.auto.value.processor.escapevelocity.EvaluationContext"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	vars : Map<String Object> to vars : Map<String ?> in method package EvaluationContext(vars Map<String ?>) from class com.google.auto.value.processor.escapevelocity.EvaluationContext"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","INLINE_VARIABLE","Inline Variable Inline Variable	twoCharOperator : Operator in method private nextOperator() : void from class com.google.auto.value.processor.escapevelocity.Parser.OperatorParser"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","INLINE_VARIABLE","Inline Variable Inline Variable	singleCharOperator : Operator in method private nextOperator() : void from class com.google.auto.value.processor.escapevelocity.Parser.OperatorParser"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","EXTRACT_OPERATION","Extract Method Extract Method	private parseMacroDefinition() : Node extracted from private parseDirective() : Node in class com.google.auto.value.processor.escapevelocity.Parser"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","EXTRACT_OPERATION","Extract Method Extract Method	private parsePossibleMacroCall(directive String) : Node extracted from private parseDirective() : Node in class com.google.auto.value.processor.escapevelocity.Parser"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","RENAME_VARIABLE","Rename Variable Rename Variable	nodes : ImmutableList.Builder<Node> to tokens : ImmutableList.Builder<Node> in method package parse() : Template from class com.google.auto.value.processor.escapevelocity.Parser"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","RENAME_VARIABLE","Rename Variable Rename Variable	node : Node to token : Node in method package parse() : Template from class com.google.auto.value.processor.escapevelocity.Parser"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","EXTRACT_VARIABLE","Extract Variable Extract Variable	lineNumber : int in method private parseComment() : Node from class com.google.auto.value.processor.escapevelocity.Parser"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","RENAME_PARAMETER","Rename Parameter Rename Parameter	nodes : ImmutableList<Node> to root : Node in method package Template(root Node) from class com.google.auto.value.processor.escapevelocity.Template"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	nodes : ImmutableList<Node> to root : Node in method package Template(root Node) from class com.google.auto.value.processor.escapevelocity.Template"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	vars : Map<String Object> to vars : Map<String ?> in method public evaluate(vars Map<String ?>) : String from class com.google.auto.value.processor.escapevelocity.Template"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","CHANGE_PARAMETER_TYPE","Change Parameter Type Change Parameter Type	vars : Map<String Object> to vars : Map<String ?> in method private compare(template String  vars Map<String ?>) : void from class com.google.auto.value.processor.escapevelocity.TemplateTest"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	velocityVars : Map<String Object> to velocityVars : Map<String ?> in method private compare(template String  varsSupplier Supplier<? extends Map<String ?>>) : void from class com.google.auto.value.processor.escapevelocity.TemplateTest"
"ad246a5d7c2bd7d1837b164a24f1850f5aba1936","CHANGE_VARIABLE_TYPE","Change Variable Type Change Variable Type	escapeVelocityVars : Map<String Object> to escapeVelocityVars : Map<String ?> in method private compare(template String  varsSupplier Supplier<? extends Map<String ?>>) : void from class com.google.auto.value.processor.escapevelocity.TemplateTest"
